q1,q2,q3,q4,q5,q6,q7,q8,q9,q10
0.036008336,0.661071639,1.480275301,0.22397463,2.826944324,0.001800316,1.439444585,0.041471918,-3.22500904,7.050701078
0.036018134,0.713858867,1.489126803,0.160629607,2.987048731,0.000293929,1.583616838,0.265545064,-1.900350685,4.803132224
0.035982617,0.749840695,1.494013812,0.153126332,3.018560104,-0.001065493,1.079454844,0.146610259,-0.225098248,0.945341174
0.03364588,0.766680387,1.488118541,0.189279854,2.967973424,-0.070102105,0.505190746,-0.176858138,1.084605652,-1.517600381
0.036005887,0.781051073,1.482277895,0.213763868,2.921020034,0.070800187,0.431120597,-0.175219382,0.734520413,-1.408601701
0.036010785,0.78820335,1.48710171,0.229559698,2.879133619,0.000146965,0.214568288,0.144714467,0.473874909,-1.256592465
0.035971595,0.783409855,1.487001839,0.258183232,2.81272106,-0.001175717,-0.143804842,-0.002996137,0.858706024,-1.992376774
0.03601446,0.761851376,1.488038266,0.284345089,2.75252263,0.00128594,-0.646754378,0.03109282,0.784855691,-1.8059529
0.035986291,0.735462661,1.483800346,0.309586648,2.684883721,-0.000845046,-0.791661454,-0.127137592,0.757246772,-2.029167263
0.036025482,0.694628552,1.484768251,0.327404346,2.62936314,0.001175717,-1.225023261,0.029037129,0.534530941,-1.665617428
0.040801831,0.639510711,1.498334838,0.328371522,2.526746957,0.143290466,-1.653535237,0.406997625,0.029015288,-3.078485495
0.036040178,0.593927196,1.485311717,0.412052286,2.351257713,-0.142849572,-1.367505422,-0.390693636,2.510422907,-5.264677308
0.031211167,0.560321296,1.460153849,0.508390134,2.20606393,-0.144870335,-1.008177023,-0.754736052,2.890135455,-4.355813498
0.028805847,0.533928906,1.455677925,0.543141726,2.144915779,-0.072159609,-0.791771678,-0.134277722,1.042547744,-1.834444518
0.031191572,0.538738322,1.46765747,0.519765699,2.179302551,0.071571751,0.144282477,0.359386367,-0.701280812,1.031603159
0.038412432,0.589076141,1.477634837,0.402966821,2.354282617,0.216625792,1.510134548,0.299321011,-3.503966332,5.249401958
0.048052083,0.625086137,1.515367557,0.263136382,2.587538244,0.289189553,1.080299891,1.131981585,-4.194913155,6.997668807
0.04800187,0.682695028,1.530993375,0.20244293,2.737758587,-0.001506387,1.728266727,0.46877456,-1.820803572,4.506610312
0.050382697,0.745042302,1.523783966,0.151625999,2.906982384,0.071424786,1.870418217,-0.21628227,-1.524507917,5.076713903
0.047982275,0.776244107,1.511280167,0.188334024,2.9043796,-0.072012644,0.936054155,-0.37511397,1.101240754,-0.078083525
0.050393719,0.797839327,1.500367618,0.195636351,2.901514813,0.072343315,0.647856612,-0.327376472,0.219069796,-0.085943604
0.047978601,0.807447137,1.494872723,0.204742554,2.91399659,-0.072453538,0.288234284,-0.164846852,0.27318608,0.374453306
0.045610022,0.81220634,1.484413481,0.229370625,2.919010997,-0.071057375,0.14277609,-0.313777267,0.738842138,0.15043222
0.045624718,0.80743489,1.484419085,0.255118962,2.884789231,0.000440894,-0.143143501,0.000168107,0.772450115,-1.026652991
0.048044735,0.797846676,1.491052254,0.243588638,2.895788684,0.072600503,-0.287646425,0.198995088,-0.345909729,0.329983605
0.052779444,0.77146041,1.501937623,0.24822164,2.842465467,0.142041267,-0.791587972,0.326561051,0.138990075,-1.599696523
0.052825983,0.740272076,1.502457112,0.251945934,2.813808219,0.001396164,-0.935650002,0.015584696,0.111728803,-0.859717442
0.064776653,0.689857102,1.5370226,0.222805262,2.738741914,0.358520094,-1.51244924,1.036964641,-0.874220162,-2.251989134
0.07196567,0.637080896,1.553813035,0.249404007,2.548666224,0.215670522,-1.583286168,0.503713033,0.797962354,-5.702270711
0.067191771,0.586685517,1.530719571,0.349789628,2.34426114,-0.143216984,-1.511861382,-0.692803916,3.011568635,-6.132152513
0.050426786,0.545897947,1.485879463,0.516704329,2.174622213,-0.502949536,-1.223627098,-1.345203252,5.007441023,-5.089167826
0.043215724,0.533908086,1.462813046,0.614291584,2.063940421,-0.216331863,-0.359695811,-0.691992503,2.927617652,-3.320453767
0.043204702,0.557906178,1.467155767,0.549888566,2.157768611,-0.00033067,0.719942739,0.130281627,-1.932090544,2.814845701
0.074386912,0.59389168,1.542581022,0.29588064,2.433622204,0.935466297,1.079565068,2.26275766,-7.620237757,8.275607791
0.062403175,0.644253992,1.531806395,0.22737939,2.661277445,-0.359512105,1.510869371,-0.3232388,-2.055037501,6.82965724
0.057598658,0.69465672,1.525860638,0.170105531,2.874751484,-0.144135512,1.512081828,-0.178372714,-1.718215786,6.404221182
0.043238993,0.749859066,1.489329274,0.214272628,2.948361421,-0.430789927,1.656070376,-1.095940917,1.325012927,2.208298087
0.043192455,0.771484904,1.490054636,0.209541594,2.953104705,-0.001396164,0.648775141,0.021760849,-0.141931026,0.14229854
0.038446723,0.7954634,1.478684079,0.230875902,2.940827516,-0.142371937,0.719354881,-0.341116715,0.640029228,-0.368315689
0.033667925,0.80502712,1.472472579,0.26663442,2.874573933,-0.143363948,0.286911602,-0.186344984,1.072755543,-1.987607489
0.035985067,0.805018547,1.483664012,0.25329971,2.860826133,0.069514247,-0.000257188,0.335742963,-0.400041313,-0.412433987
0.036000988,0.795480546,1.47871149,0.267344668,2.836642707,0.000477635,-0.286140038,-0.148575642,0.421348768,-0.72550279
0.033601791,0.776234309,1.48471398,0.265351164,2.843558654,-0.071975903,-0.577387096,0.180074689,-0.05980512,0.20747842
0.036016909,0.742681071,1.492002711,0.255870344,2.848261068,0.072453538,-1.006597154,0.218661934,-0.2844246,0.141072415
0.035977718,0.69704367,1.510395651,0.241654089,2.821872684,-0.001175717,-1.369122033,0.551788206,-0.426487653,-0.79165153
0.038421005,0.649068307,1.532328964,0.237172973,2.699929465,0.073298585,-1.439260879,0.657999395,-0.134433485,-3.658296551
0.040771213,0.598708444,1.537979344,0.268529679,2.574527771,0.070506258,-1.510795888,0.169511387,0.940701172,-3.762050812
0.040754067,0.579518544,1.542249064,0.298325975,2.481071844,-0.000514376,-0.575697003,0.128091601,0.893888895,-2.80367782
0.028842588,0.5771071,1.512774512,0.384398758,2.397179178,-0.357344378,-0.072343315,-0.884236555,2.582183461,-2.516779996
0.026382156,0.577136493,1.530226495,0.377002315,2.389909314,-0.073812961,0.000881787,0.523559485,-0.221893281,-0.218095917
0.019238453,0.59631782,1.511737207,0.375922325,2.435841807,-0.2143111,0.575439815,-0.554678651,-0.032399701,1.377974813
0.024039296,0.593874534,1.525376205,0.30881088,2.523148766,0.144025289,-0.073298585,0.409169944,-2.013343343,2.619208757
0.012013919,0.608284411,1.497176386,0.314939146,2.597885206,-0.360761304,0.432296314,-0.845994552,0.183847984,2.242093192
0.014398419,0.610711776,1.503616078,0.24967871,2.703035967,0.07153501,0.07282095,0.193190754,-1.957813097,3.154522822
0.009591453,0.617889771,1.497800911,0.234350984,2.762379978,-0.144208995,0.215339852,-0.174455009,-0.459831757,1.780320342
0.007202053,0.625087362,1.485270682,0.239255485,2.796054566,-0.071681974,0.21592771,-0.375906869,0.147135016,1.010237647
-0.002387385,0.617887322,1.459000472,0.292264147,2.776479551,-0.287683166,-0.216001192,-0.788106296,1.590259853,-0.587250462
-0.002391059,0.625062868,1.461440964,0.277121707,2.794916178,-0.000110223,0.215266369,0.073214749,-0.454273188,0.553098822
-0.01917319,0.632276379,1.442119767,0.340902805,2.753331166,-0.503463912,0.216405345,-0.579635903,1.91343295,-1.247550351
-0.026365881,0.629896778,1.436334158,0.362706028,2.737718255,-0.215780745,-0.071388045,-0.173568284,0.654096683,-0.468387334
-0.033545101,0.629853913,1.429840085,0.371047667,2.758360756,-0.215376593,-0.00128594,-0.194822172,0.250249168,0.61927501
-0.031197342,0.629896778,1.442101146,0.329062984,2.809700353,0.070432775,0.00128594,0.367831818,-1.25954049,1.540187934
-0.035947972,0.62748166,1.447929797,0.314209843,2.838928774,-0.142518902,-0.072453538,0.174859521,-0.445594246,0.876852624
-0.038337371,0.629863711,1.42906727,0.316782,2.877181493,-0.071681974,0.071461527,-0.565875784,0.077164718,1.14758155
-0.038386359,0.627492682,1.436271045,0.310850921,2.876189019,-0.001469646,-0.071130857,0.216113251,-0.177932361,-0.029774195
-0.040775759,0.632239638,1.435480463,0.316440222,2.871341107,-0.071681974,0.142408679,-0.023717469,0.167679025,-0.145437372
-0.040759837,0.637047829,1.43557992,0.3063058,2.888749337,0.000477635,0.144245736,0.002983708,-0.30403265,0.522246911
-0.038380236,0.637058851,1.442899141,0.292993814,2.895206563,0.071388045,0.00033067,0.219576638,-0.399359603,0.193716761
-0.035983489,0.637134783,1.449307731,0.27290856,2.916805836,0.071902421,0.002277951,0.1922577,-0.602557618,0.647978203
-0.035947972,0.63712866,1.45436846,0.267783953,2.916809865,0.001065493,-0.000183706,0.151821856,-0.153738195,0.00012088
-0.031188769,0.641869492,1.464646403,0.240604084,2.933247923,0.14277609,0.142224973,0.308338289,-0.815396064,0.493141734
-0.031175297,0.641852346,1.470511496,0.234713738,2.933266491,0.000404153,-0.000514376,0.175952797,-0.176710385,0.000557017
-0.028773651,0.64185847,1.482752677,0.215099267,2.940635467,0.072049386,0.000183706,0.367235417,-0.588434127,0.221069309
-0.026367106,0.637121311,1.494813654,0.195577893,2.954882635,0.07219635,-0.142114749,0.361829325,-0.585641213,0.427415025
-0.026390376,0.634690272,1.501361718,0.197435533,2.939138111,-0.000698082,-0.072931173,0.196441919,0.055729189,-0.472335706
-0.024020572,0.637058851,1.50100839,0.187191762,2.940344317,0.071094116,0.071057375,-0.010599831,-0.307313122,0.036186163
-0.026351185,0.637047829,1.489638154,0.222929502,2.903154825,-0.069918399,-0.00033067,-0.341107108,1.07213218,-1.115684764
-0.021605454,0.637073548,1.49438285,0.219558085,2.888611672,0.142371937,0.000771564,0.142340894,-0.1011425,-0.436294597
-0.023975258,0.637072323,1.489020112,0.225723788,2.902284748,-0.071094116,-3.67411E-05,-0.160882131,0.184971076,0.410192287
-0.023983831,0.637058851,1.482271209,0.232405264,2.902722366,-0.000257188,-0.000404153,-0.202467085,0.200444291,0.013128533
-0.023988729,0.634691497,1.477484508,0.22986784,2.924338549,-0.000146965,-0.071020634,-0.143601035,-0.076122712,0.648485503
-0.026358533,0.632289851,1.460766187,0.252899382,2.924103056,-0.071094116,-0.072049386,-0.501549629,0.690946267,-0.007064786
-0.024003426,0.634684149,1.455045758,0.244825516,2.946336213,0.070653222,0.071828939,-0.171612886,-0.242215998,0.666994695
-0.023991179,0.634692722,1.455667268,0.244147325,2.946547326,0.000367411,0.000257188,0.018645316,-0.020345717,0.006333406
-0.023959336,0.637083346,1.448641192,0.248091205,2.949132844,0.00095527,0.071718715,-0.210782285,0.118316387,0.077565528
-0.023976482,0.639493565,1.448529443,0.240413133,2.963990368,-0.000514376,0.072306574,-0.003352472,-0.23034217,0.44572573
-0.026342612,0.634660879,1.432380175,0.270949106,2.934177906,-0.070983892,-0.144980559,-0.484478029,0.916079194,-0.894373851
-0.026381803,0.634652306,1.437137724,0.267253719,2.939871483,-0.001175717,-0.000257188,0.142726455,-0.110861605,0.170807284
-0.026392825,0.629896778,1.438642342,0.267817144,2.937726369,-0.00033067,-0.142665867,0.04513854,0.016902756,-0.064353393
-0.0263916,0.632272705,1.437898647,0.267526212,2.939331587,3.67411E-05,0.071277822,-0.022310836,-0.008727948,0.048156528
-0.026375679,0.632310671,1.437916874,0.267585273,2.938994961,0.000477635,0.001138975,0.000546803,0.001771814,-0.010098796
-0.026379353,0.632318019,1.438017573,0.273449109,2.918018509,-0.000110223,0.000220447,0.00302097,0.175915098,-0.629293534
-0.028735685,0.634675576,1.437950692,0.274612111,2.925387702,-0.070689963,0.070726704,-0.002006421,0.034890031,0.221075768
-0.028747932,0.634698845,1.437989375,0.275607852,2.925449999,-0.000367411,0.000698082,0.001160475,0.029872248,0.001868908
-0.028795696,0.637077222,1.442832996,0.256256867,2.9539744,-0.001432905,0.071351304,0.145308632,-0.580529548,0.855732047
-0.031205915,0.629891879,1.439401024,0.261668456,2.966941255,-0.072306574,-0.215560299,-0.102959154,0.162347674,0.389005656
-0.035960219,0.634671902,1.427319625,0.295018894,2.938747913,-0.142629125,0.14340069,-0.362441972,1.000513135,-0.84580028
-0.040721872,0.637072323,1.414402155,0.322574569,2.924724692,-0.142849572,0.072012644,-0.3875241,0.826670251,-0.420696618
-0.040797803,0.637089469,1.414137884,0.321829068,2.925254805,-0.002277951,0.000514376,-0.00792814,-0.022365023,0.015903379
-0.043203124,0.634678025,1.408447326,0.330135934,2.930127134,-0.072159609,-0.072343315,-0.170716737,0.249205977,0.146169879
-0.047996618,0.634660879,1.39607275,0.357514096,2.915002971,-0.143804842,-0.000514376,-0.371237277,0.821344837,-0.453724876
-0.055146445,0.632278829,1.379166356,0.40529461,2.876683509,-0.214494805,-0.071461527,-0.507191829,1.433415428,-1.149583873
-0.064715064,0.634632711,1.354208526,0.454368047,2.851802684,-0.287058567,0.070616481,-0.748734883,1.472203126,-0.746424761
-0.067184069,0.629912699,1.342687933,0.482023957,2.820646771,-0.074070149,-0.141600373,-0.34561779,0.829677286,-0.934677384
-0.071960418,0.620276721,1.329936437,0.513024904,2.801341908,-0.143290466,-0.28907933,-0.382544882,0.930028399,-0.579145888
-0.07676371,0.615483226,1.312130672,0.575703632,2.719083725,-0.144098771,-0.143804842,-0.534172948,1.880361844,-2.467745501
-0.088771941,0.613117097,1.278116695,0.660821299,2.667691256,-0.360246928,-0.070983892,-1.02041932,2.553530007,-1.541774072
-0.103185492,0.608332175,1.229023122,0.763723082,2.597032188,-0.432406537,-0.143547654,-1.472807195,3.087053512,-2.119772033
-0.112706348,0.608327276,1.201244215,0.833000413,2.541597935,-0.285625662,-0.000146965,-0.833367191,2.07831991,-1.663027596
-0.112789628,0.605861945,1.189049542,0.86128408,2.510727998,-0.002498398,-0.073959925,-0.365840205,0.848510027,-0.92609811
-0.122377842,0.596265158,1.149483612,0.949323158,2.456006291,-0.287646425,-0.287903613,-1.186977896,2.641172339,-1.641651194
-0.129528893,0.586690416,1.125571124,0.999212421,2.427571458,-0.214531547,-0.287242273,-0.717374642,1.496677874,-0.853045
-0.134375051,0.579520993,1.096498191,1.060289547,2.397857367,-0.145384711,-0.215082664,-0.872187981,1.832313795,-0.891422733
-0.158352322,0.565069476,1.045139054,1.202726317,2.298321817,-0.71931814,-0.433545513,-1.54077413,4.273103087,-2.986066479
-0.1654948,0.55789883,1.017765495,1.270184928,2.260720006,-0.214274358,-0.215119405,-0.821206754,2.023758343,-1.128054347
-0.170309115,0.553072268,1.00542238,1.299223353,2.234000621,-0.144429442,-0.144796853,-0.370293457,0.871152756,-0.801581553
-0.17510261,0.545896722,0.974719955,1.355572223,2.208259467,-0.143804842,-0.215266369,-0.921072734,1.690466089,-0.772234597
-0.17752875,0.543493851,0.967825829,1.383205806,2.180271167,-0.072784209,-0.072086127,-0.206823803,0.829007498,-0.839649021
-0.184721442,0.531494193,0.953261056,1.439170741,2.13137706,-0.215780745,-0.35998974,-0.436943172,1.678948047,-1.466823203
-0.189507588,0.521905979,0.939427169,1.483986814,2.091668524,-0.143584395,-0.287646425,-0.415016626,1.344482176,-1.191256074
-0.191934953,0.512321439,0.936646054,1.530023069,2.044028372,-0.07282095,-0.287536202,-0.083433457,1.38108765,-1.429204561
-0.194381913,0.505131197,0.934326884,1.548956672,2.027300901,-0.073408808,-0.215707263,-0.06957509,0.568008111,-0.501824124
-0.199170509,0.500310759,0.925987182,1.578228352,2.006415067,-0.143657878,-0.144613147,-0.250191048,0.878150378,-0.626575034
-0.208730555,0.495486646,0.904643884,1.630624419,1.983984819,-0.286801379,-0.144723371,-0.640298951,1.571882007,-0.672907438
-0.218319994,0.483499235,0.902643286,1.679675695,1.936996324,-0.287683166,-0.359622329,-0.060017928,1.471538304,-1.409654851
-0.223125736,0.473922044,0.902556312,1.712644374,1.904134603,-0.144172254,-0.287315755,-0.002609236,0.989060367,-0.98585164
-0.225543303,0.461921161,0.926076062,1.72526929,1.869316008,-0.072527021,-0.360026481,0.705592493,0.378747479,-1.044557845
-0.230317203,0.454772559,0.938993402,1.738880185,1.842884651,-0.143216984,-0.214458064,0.387520201,0.408326856,-0.792940713
-0.232700478,0.454717447,0.949988848,1.734412161,1.829051976,-0.071498268,-0.001653352,0.329863391,-0.134040724,-0.414980252
-0.232696804,0.452323149,0.959744668,1.718359398,1.832501062,0.000110223,-0.071828939,0.292674601,-0.481582907,0.103472605
-0.230325776,0.449943547,0.986205894,1.6984092,1.817363213,0.071130857,-0.071388045,0.793836786,-0.598505934,-0.454135492
-0.220722865,0.45235989,1.038980249,1.625462507,1.838969706,0.288087319,0.072490279,1.583230643,-2.188400778,0.6481948
-0.2327164,0.447517407,1.040122932,1.657426401,1.807239158,-0.359806034,-0.145274488,0.034280483,0.958916808,-0.951916439
-0.232744568,0.442719014,1.08483614,1.625966658,1.792319696,-0.000845046,-0.143951807,1.341396258,-0.94379227,-0.447583863
-0.227937601,0.442723912,1.126509952,1.58110284,1.788347107,0.144208995,0.000146965,1.250214354,-1.34591457,-0.119177665
-0.218312646,0.445142705,1.17505783,1.512881555,1.807974254,0.28874866,0.072563762,1.456436329,-2.046638549,0.588814426
-0.220746135,0.445124334,1.197374455,1.497121764,1.787317841,-0.073004655,-0.000551117,0.669498752,-0.472793703,-0.619692402
-0.223122062,0.445125559,1.23506893,1.456155633,1.795986204,-0.071277822,3.67411E-05,1.130834267,-1.228983935,0.260050884
-0.225521259,0.445131682,1.24901004,1.442282414,1.803072082,-0.071975903,0.000183706,0.418233301,-0.416196591,0.212576337
-0.230309855,0.445101065,1.269152487,1.42854054,1.796790309,-0.143657878,-0.000918529,0.604273384,-0.412256218,-0.188453193
-0.230318428,0.445104739,1.287282623,1.410480359,1.79666751,-0.000257188,0.000110223,0.543904106,-0.541805418,-0.003683967
-0.232726197,0.442719014,1.319549986,1.394297515,1.782215899,-0.072233091,-0.071571751,0.96802087,-0.485485335,-0.433548323
-0.23512172,0.44271289,1.343021694,1.367408279,1.782545877,-0.07186568,-0.000183706,0.704151262,-0.80667706,0.009899338
-0.237501321,0.44269452,1.363490965,1.349924814,1.779564592,-0.071388045,-0.000551117,0.61407813,-0.524503969,-0.089438544
-0.23750867,0.442685947,1.403669485,1.309780139,1.786719888,-0.000220447,-0.000257188,1.205355581,-1.204340232,0.21465887
-0.242316861,0.437952462,1.4369864,1.295184815,1.768050583,-0.144245736,-0.142004526,0.999507456,-0.437859738,-0.560079143
-0.244692788,0.437972058,1.463023851,1.269029061,1.768210034,-0.071277822,0.000587858,0.781123538,-0.784672602,0.004783515
-0.239929911,0.437957361,1.488003821,1.238434476,1.773811605,0.142886313,-0.000440894,0.749399081,-0.917837544,0.16804714
-0.237507445,0.440321042,1.494128522,1.225699522,1.774804313,0.072673985,0.07091041,0.183741046,-0.382048622,0.029781255
-0.23752704,0.437954912,1.539014947,1.184458626,1.778347888,-0.000587858,-0.070983892,1.346592728,-1.237226889,0.106307234
-0.237491524,0.440294098,1.558079652,1.158892499,1.784804883,0.001065493,0.070175587,0.571941158,-0.766983796,0.193709848
-0.239931136,0.44030757,1.577076802,1.142825455,1.78198388,-0.073188361,0.000404153,0.569914501,-0.482011319,-0.084630071
-0.239945832,0.440310019,1.583346144,1.140094342,1.787072431,-0.000440894,7.34823E-05,0.188080278,-0.081933398,0.152656511
-0.239960529,0.440306345,1.589749749,1.136584559,1.777018944,-0.000440894,-0.000110223,0.192108151,-0.105293506,-0.301604592
-0.239965428,0.440317367,1.58977358,1.136530734,1.777059256,-0.000146965,0.00033067,0.000714903,-0.001614729,0.001209358
-0.239932361,0.440324716,1.596225539,1.130022889,1.777225389,0.000992011,0.000220447,0.193558788,-0.195235376,0.004983986
-0.239962978,0.440340637,1.589737925,1.133652198,1.78721095,-0.000918529,0.000477635,-0.194628415,0.108879294,0.29956681
-0.239960529,0.440316143,1.577080584,1.14348054,1.797050193,7.34823E-05,-0.000734823,-0.37972025,0.294850247,0.295177316
-0.242354827,0.440308795,1.544994222,1.17855786,1.794068883,-0.071828939,-0.000220447,-0.962590848,1.052319607,-0.089439306
-0.242308288,0.440311244,1.525655018,1.203479277,1.774325502,0.001396164,7.34823E-05,-0.580176124,0.747642507,-0.592301431
-0.239956855,0.440322266,1.500287903,1.223139805,1.787096759,0.070542999,0.00033067,-0.761013435,0.589815842,0.383137696
-0.242343804,0.437957361,1.480562527,1.255111174,1.766177311,-0.071608492,-0.070947151,-0.591761305,0.959141078,-0.627583433
-0.242327883,0.437950013,1.448829007,1.28409552,1.776094967,0.000477635,-0.000220447,-0.952005597,0.869530358,0.297529687
-0.237560107,0.435563063,1.428850087,1.307822423,1.765190986,0.143033278,-0.071608492,-0.599367598,0.711807103,-0.327119427
-0.237519692,0.437924294,1.390966455,1.339080046,1.764653042,0.001212458,0.070836928,-1.136508951,0.937728697,-0.016138327
-0.239943383,0.437929193,1.333460966,1.4059683,1.763882942,-0.072710726,0.000146965,-1.725164665,2.006647611,-0.023103
-0.232729871,0.442741058,1.299494732,1.41126432,1.79096711,0.216405345,0.144355959,-1.018987039,0.158880593,0.812525034
-0.227943725,0.445096166,1.2390363,1.462366503,1.808951183,0.143584395,0.070653222,-1.813752945,1.533065506,0.539522186
-0.215942842,0.447572519,1.23282645,1.441589718,1.828696504,0.360026481,0.074290595,-0.186295494,-0.623303566,0.592359654
-0.235111922,0.447529654,1.140200636,1.563782526,1.806281656,-0.575072404,-0.00128594,-2.778774441,3.665784252,-0.672445459
-0.225528607,0.449922728,1.123471806,1.548032019,1.837269607,0.287499461,0.071792198,-0.501864888,-0.472515205,0.929638548
-0.223136758,0.452331722,1.096531285,1.568253712,1.829745544,0.071755456,0.072269833,-0.808215638,0.606650775,-0.225721909
-0.22074246,0.461927284,1.072417106,1.562988635,1.857648535,0.071828939,0.287866872,-0.723425344,-0.157952291,0.837089738
-0.203934611,0.476308993,1.074860207,1.501857851,1.917775253,0.504235476,0.431451267,0.073293015,-1.833923539,1.803801551
-0.194337824,0.493148685,1.082602483,1.442128262,1.962426727,0.287903613,0.505190746,0.23226829,-1.791887676,1.339544214
-0.187167177,0.500329129,1.093632616,1.401508239,1.999352429,0.215119405,0.215413334,0.330903975,-1.218600666,1.107771051
-0.179948767,0.512304293,1.099255311,1.342820527,2.066946304,0.216552309,0.359254917,0.168680854,-1.760631366,2.027816259
-0.175135677,0.524311299,1.109895769,1.288289566,2.116601145,0.1443927,0.360210187,0.319213745,-1.635928822,1.489645237
-0.160733148,0.538722401,1.135936679,1.179046865,2.186293016,0.432075867,0.432333055,0.781227297,-3.277281051,2.090756103
-0.146334293,0.550702464,1.172022338,1.085161341,2.253198455,0.431965643,0.359401882,1.082569757,-2.816565717,2.007163194
-0.136724034,0.572308707,1.185968829,1.008283444,2.316194885,0.288307766,0.648187283,0.418394753,-2.306336898,1.889892884
-0.112784729,0.59629945,1.237498648,0.853405301,2.419747938,0.718179164,0.719722292,1.54589456,-4.646344285,3.106591584
-0.100792419,0.605876642,1.280965875,0.756922516,2.497817891,0.359769293,0.287315755,1.304016798,-2.894483575,2.342098616
-0.088768267,0.613066884,1.327167748,0.678519469,2.525701233,0.360724563,0.215707263,1.386056195,-2.352091387,0.836500254
-0.067185294,0.615477103,1.391865569,0.54191974,2.603815023,0.647489201,0.072306574,1.94093465,-4.097991892,2.343413696
-0.062357507,0.627482884,1.411471395,0.494480605,2.64273009,0.144833594,0.360173446,0.588174758,-1.423174028,1.167452
-0.052753372,0.627475536,1.445068062,0.4219852,2.697233818,0.28812406,-0.000220447,1.007900015,-2.174862153,1.635111856
-0.043174955,0.634690272,1.472747073,0.350170503,2.757738738,0.287352496,0.216442086,0.830370335,-2.154440903,1.815147595
-0.035928377,0.632260458,1.491532342,0.300932529,2.793657472,0.217397356,-0.072894432,0.563558063,-1.477139237,1.077562025
-0.026381803,0.634689048,1.519399544,0.238501573,2.837362349,0.286397226,0.072857691,0.836016074,-1.872928669,1.311146298
-0.019205032,0.641864593,1.536280646,0.176530385,2.905513602,0.215303111,0.215266369,0.506433051,-1.859135657,2.044537582
-0.016792364,0.641865818,1.542156539,0.140188727,2.957040034,0.072380056,3.67411E-05,0.176276787,-1.090249744,1.545792979
-0.0119756,0.641851122,1.559312424,0.100203733,2.986160369,0.144502924,-0.000440894,0.514676567,-1.199549804,0.873610038
-0.009558032,0.641917256,1.57076092,0.082279237,2.994288459,0.072527021,0.001984022,0.343454876,-0.537734876,0.243842697
-0.002391059,0.644274812,1.588189828,0.034170481,3.0234718,0.215009181,0.070726704,0.522867227,-1.443262675,0.875500246
0.002365694,0.641890312,1.605189336,0.002892245,3.037254892,0.142702608,-0.07153501,0.509985253,-0.938347102,0.413492745
0.002423255,0.639491115,1.611250519,-0.003442187,3.037105969,0.001726834,-0.071975903,0.181835477,-0.190032939,-0.004467671
0.004789385,0.639484992,1.616953183,-0.016426713,3.04433047,0.070983892,-0.000183706,0.17107993,-0.389535795,0.216735015
0.007172661,0.641868267,1.623036258,-0.03000044,3.051831143,0.071498268,0.071498268,0.182492243,-0.407211805,0.225020206
0.007228997,0.646655639,1.62956658,-0.029225871,3.038765817,0.001690093,0.143621136,0.195909671,0.023237063,-0.391959789
0.007191031,0.641882964,1.628770897,-0.020640573,3.023634068,-0.001138975,-0.143180243,-0.023870511,0.25755896,-0.453952462
0.007199604,0.641862144,1.623149335,-0.014882459,3.022758746,0.000257188,-0.000624599,-0.168646835,0.172743392,-0.026259668
0.007224098,0.641902559,1.628888988,-0.02036061,3.030140549,0.000734823,0.001212458,0.172189586,-0.164344509,0.221454094
0.007200829,0.64191848,1.628824229,-0.012580596,3.015868873,-0.000698082,0.000477635,-0.001942783,0.23340041,-0.428150297
0.007193481,0.644289509,1.629125879,-0.020776513,3.030270355,-0.000220447,0.071130857,0.009049508,-0.245877504,0.432044463
0.002437952,0.641924604,1.617250008,0.006114478,3.015385492,-0.142665867,-0.070947151,-0.35627613,0.806729713,-0.446545877
0.002363245,0.641891537,1.611391871,0.004849668,3.029671458,-0.00224121,-0.000992011,-0.17574412,-0.037944295,0.428578976
-0.002406981,0.641916031,1.594088786,0.044901034,3.000298306,-0.14310676,0.000734823,-0.519092558,1.201540987,-0.881194574
-0.004763313,0.641901334,1.588187245,0.05756357,2.99309603,-0.070689963,-0.000440894,-0.177046206,0.37987608,-0.21606828
-0.009558032,0.639480093,1.565161636,0.096897389,2.977286045,-0.143841583,-0.072637244,-0.690768272,1.180014584,-0.474299538
-0.009633964,0.63947152,1.559072282,0.10196417,2.969976596,-0.002277951,-0.000257188,-0.182680612,0.152003422,-0.219283468
-0.014434807,0.632295974,1.542205678,0.15042439,2.915721053,-0.144025289,-0.215266369,-0.505998131,1.453806591,-1.627666303
-0.023991179,0.627464514,1.514364736,0.224170631,2.862242794,-0.286691156,-0.144943818,-0.835228273,2.212387243,-1.604347748
-0.031212038,0.627468188,1.485202185,0.305141873,2.782247464,-0.216625792,0.000110223,-0.874876514,2.429137252,-2.3998599
-0.038391258,0.625057969,1.442802297,0.378579198,2.751002867,-0.215376593,-0.072306574,-1.271996647,2.203119764,-0.937337915
-0.04558395,0.620275496,1.405625479,0.453697109,2.689356835,-0.215780745,-0.143474172,-1.115304551,2.253537314,-1.849380974
-0.055174613,0.617871401,1.364304786,0.525899771,2.654644748,-0.287719908,-0.072122868,-1.239620786,2.166079856,-1.041362607
-0.064748131,0.61312567,1.32871812,0.607475159,2.595178192,-0.287205532,-0.142371937,-1.067599965,2.447261633,-1.783996684
-0.071940823,0.603462748,1.304772506,0.669733643,2.54955441,-0.215780745,-0.289887635,-0.718368425,1.867754523,-1.36871345
-0.083949053,0.601077023,1.271476933,0.73363609,2.514601054,-0.360246928,-0.071571751,-0.99886718,1.91707342,-1.048600685
